level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	58	1	6	12	1160	2448	13	11	91	in
4	1	58	1	7	0	98	2457	1034	23	-1	
5	1	58	1	7	1	98	2457	20	18	96	In
5	1	58	1	7	2	130	2457	62	18	96	‘Green
5	1	58	1	7	3	198	2457	52	18	95	Book’
5	1	58	1	7	4	260	2457	79	23	95	Victory,
5	1	58	1	7	5	345	2457	58	18	96	Oscar
5	1	58	1	7	6	494	2464	54	13	96	lawyers,
5	1	58	1	7	7	551	2464	20	10	96	the
5	1	58	1	7	8	575	2467	46	10	93	agency
5	1	58	1	7	9	625	2464	28	10	96	said.
5	1	58	1	7	10	953	2466	45	12	0	iben
5	1	58	1	7	11	1001	2471	25	7	42	Gas
5	1	58	1	7	12	1029	2466	35	12	39	eed
5	1	58	1	7	13	1067	2466	23	12	24	se
5	1	58	1	7	14	1093	2466	39	14	48	weak,
4	1	58	1	8	0	104	2484	993	23	-1	
5	1	58	1	8	1	104	2484	65	18	96	Critics
5	1	58	1	8	2	174	2484	36	18	96	See
5	1	58	1	8	3	215	2492	24	10	96	an
5	1	58	1	8	4	245	2484	36	18	96	Old
5	1	58	1	8	5	288	2484	107	23	96	Hollywood
5	1	58	1	8	6	532	2496	3	2	31	ss
5	1	58	1	8	7	953	2485	63	12	95	President
5	1	58	1	8	8	1019	2485	45	15	95	Trump
5	1	58	1	8	9	1067	2485	30	12	96	said.
4	1	58	1	9	0	229	2511	916	38	-1	
5	1	58	1	9	1	229	2511	41	18	96	Tale
5	1	58	1	9	2	568	2534	49	12	96	Market
5	1	58	1	9	3	620	2534	35	15	96	Rally
5	1	58	1	9	4	953	2532	12	12	95	A
5	1	58	1	9	5	1031	2532	17	12	60	sho
5	1	58	1	9	6	1051	2532	50	12	92	worked
5	1	58	1	9	7	0	0	1219	9348	96	on
5	1	58	1	9	8	1124	2532	21	12	90	Mr.
4	1	58	1	10	0	115	2534	1032	34	-1	
5	1	58	1	10	1	115	2546	41	10	93	Critics
5	1	58	1	10	2	160	2546	12	10	96	of
5	1	58	1	10	3	175	2546	13	10	96	the
5	1	58	1	10	4	188	2546	35	10	95	film
5	1	58	1	10	5	227	2549	14	7	95	say
5	1	58	1	10	6	241	2546	20	13	91	it
5	1	58	1	10	7	265	2546	89	13	91	oversimplifies
5	1	58	1	10	8	358	2549	27	7	89	race
5	1	58	1	10	9	494	2534	30	31	27	Eos
5	1	58	1	10	10	527	2534	44	34	0	ray
5	1	58	1	10	11	658	2534	25	12	12	es
5	1	58	1	10	12	953	2537	63	29	20	Trumps
5	1	58	1	10	13	1017	2537	23	26	20	2016
5	1	58	1	10	14	1087	2537	60	17	15	aa
4	1	58	1	11	0	94	2553	1049	32	-1	
5	1	58	1	11	1	94	2565	55	10	96	relations.
5	1	58	1	11	2	150	2565	23	10	96	Its
5	1	58	1	11	3	177	2565	27	10	96	best
5	1	58	1	11	4	207	2565	45	13	96	picture
5	1	58	1	11	5	255	2565	23	10	96	win
5	1	58	1	11	6	282	2565	77	13	96	complicated
5	1	58	1	11	7	362	2568	8	7	88	a
5	1	58	1	11	8	373	2565	33	13	88	night
5	1	58	1	11	9	512	2553	172	27	0	eeieinititeeniain,
5	1	58	1	11	10	953	2570	69	12	0	ieaealkegisy
5	1	58	1	11	11	1042	2570	27	12	28	al
5	1	58	1	11	12	1070	2556	18	26	68	bs
5	1	58	1	11	13	1091	2556	52	29	20	Bb
4	1	58	1	12	0	104	2578	916	23	-1	
5	1	58	1	12	1	104	2584	12	10	95	in
5	1	58	1	12	2	119	2584	38	10	96	which
5	1	58	1	12	3	160	2584	21	10	96	the
5	1	58	1	12	4	184	2584	57	13	96	academy
5	1	58	1	12	5	245	2584	52	10	95	honored
5	1	58	1	12	6	301	2587	7	7	96	a
5	1	58	1	12	7	312	2584	46	10	94	diverse
5	1	58	1	12	8	362	2585	18	9	96	set
5	1	58	1	12	9	384	2584	12	10	96	of
5	1	58	1	12	10	495	2578	69	13	96	Companies
5	1	58	1	12	11	568	2578	30	13	85	keep
5	1	58	1	12	12	602	2578	44	13	96	buying
5	1	58	1	12	13	649	2578	31	13	95	huge
5	1	58	1	12	14	962	2579	58	22	7	lies
4	1	58	1	13	0	222	2589	800	24	-1	
5	1	58	1	13	1	222	2603	55	10	11	aes
5	1	58	1	13	2	495	2597	56	13	93	quantities
5	1	58	1	13	3	552	2597	22	10	96	of
5	1	58	1	13	4	576	2597	31	10	96	their
5	1	58	1	13	5	610	2600	27	7	95	own
5	1	58	1	13	6	641	2597	44	12	96	shares,
5	1	58	1	13	7	953	2589	41	12	0	Eiced
5	1	58	1	13	8	1019	2598	3	3	47	or:
2	1	59	0	0	0	203	2625	29	17	-1	
3	1	59	1	0	0	203	2625	29	17	-1	
4	1	59	1	1	0	203	2625	29	17	-1	
5	1	59	1	1	1	203	2625	29	17	95	 
2	1	60	0	0	0	494	2616	203	48	-1	
3	1	60	1	0	0	494	2616	203	48	-1	
4	1	60	1	1	0	494	2616	203	13	-1	
5	1	60	1	1	1	494	2616	65	13	95	propelling
5	1	60	1	1	2	562	2616	39	13	96	prices
5	1	60	1	1	3	605	2616	41	13	96	higher
5	1	60	1	1	4	650	2619	30	7	96	even
5	1	60	1	1	5	684	2619	13	7	96	as
4	1	60	1	2	0	494	2635	174	13	-1	
5	1	60	1	2	1	494	2635	60	13	96	pensions,
5	1	60	1	2	2	558	2635	44	10	96	mutual
5	1	60	1	2	3	606	2635	35	10	94	funds
5	1	60	1	2	4	645	2635	23	10	94	and
4	1	60	1	3	0	494	2654	187	10	-1	
5	1	60	1	3	1	494	2654	70	10	94	individuals
5	1	60	1	3	2	568	2654	15	10	96	sit
5	1	60	1	3	3	587	2657	15	7	96	on
5	1	60	1	3	4	606	2654	30	10	96	their
5	1	60	1	3	5	640	2654	41	10	96	hands.
2	1	61	0	0	0	495	2677	105	16	-1	
3	1	61	1	0	0	495	2677	105	16	-1	
4	1	61	1	1	0	495	2677	105	16	-1	
5	1	61	1	1	1	495	2677	105	16	95	 
2	1	62	0	0	0	562	2743	59	15	-1	
3	1	62	1	0	0	562	2743	59	15	-1	
4	1	62	1	1	0	562	2743	59	15	-1	
5	1	62	1	1	1	562	2743	59	15	95	 
2	1	63	0	0	0	719	2340	207	331	-1	
3	1	63	1	0	0	719	2340	207	331	-1	
4	1	63	1	1	0	719	2340	207	331	-1	
5	1	63	1	1	1	719	2340	207	331	95	 
2	1	64	0	0	0	36	3055	1138	1	-1	
3	1	64	1	0	0	36	3055	1138	1	-1	
4	1	64	1	1	0	36	3055	1138	1	-1	
5	1	64	1	1	1	36	3055	1138	1	95	 
2	1	65	0	0	0	36	3058	1138	1	-1	
3	1	65	1	0	0	36	3058	1138	1	-1	
4	1	65	1	1	0	36	3058	1138	1	-1	
5	1	65	1	1	1	36	3058	1138	1	95	 
2	1	66	0	0	0	36	3072	123	14	-1	
3	1	66	1	0	0	36	3072	123	14	-1	
4	1	66	1	1	0	36	3072	123	14	-1	
5	1	66	1	1	1	36	3072	55	11	87	‘Smarter
5	1	66	1	1	2	92	3072	56	14	95	Living
5	1	66	1	1	3	154	3073	5	10	96	>
2	1	67	0	0	0	59	3096	886	144	-1	
3	1	67	1	0	0	59	3096	886	144	-1	
4	1	67	1	1	0	59	3096	886	144	-1	
5	1	67	1	1	1	59	3096	886	144	95	 
2	1	68	0	0	0	37	3266	89	12	-1	
3	1	68	1	0	0	37	3266	89	12	-1	
4	1	68	1	1	0	37	3266	89	12	-1	
5	1	68	1	1	1	37	3266	19	12	96	for
5	1	68	1	1	2	59	3266	21	12	96	the
5	1	68	1	1	3	84	3266	42	12	95	Planet
2	1	69	0	0	0	267	3289	95	19	-1	
3	1	69	1	0	0	267	3289	95	19	-1	
4	1	69	1	1	0	267	3289	95	19	-1	
5	1	69	1	1	1	267	3289	95	19	95	 
2	1	70	0	0	0	270	3247	178	34	-1	
3	1	70	1	0	0	270	3247	178	34	-1	
4	1	70	1	1	0	270	3247	178	15	-1	
5	1	70	1	1	1	270	3247	32	12	95	How
5	1	70	1	1	2	305	3250	13	9	96	to
5	1	70	1	1	3	321	3247	30	15	96	Stay
5	1	70	1	1	4	354	3247	36	12	96	Fresh
5	1	70	1	1	5	394	3252	16	7	96	on
5	1	70	1	1	6	414	3247	34	15	94	Long
4	1	70	1	2	0	270	3266	33	15	-1	
5	1	70	1	2	1	270	3266	33	15	95	Trips
2	1	71	0	0	0	503	3247	166	12	-1	
3	1	71	1	0	0	503	3247	166	12	-1	
4	1	71	1	1	0	503	3247	166	12	-1	
5	1	71	1	1	1	503	3247	38	12	73	What
5	1	71	1	1	2	544	3250	13	9	96	to
5	1	71	1	1	3	561	3247	34	12	95	Cook
5	1	71	1	1	4	598	3247	30	12	96	This
5	1	71	1	1	5	631	3247	38	12	76	Week
2	1	72	0	0	0	501	3270	81	17	-1	
3	1	72	1	0	0	501	3270	81	17	-1	
4	1	72	1	1	0	501	3270	81	17	-1	
5	1	72	1	1	1	501	3270	81	17	95	 
2	1	73	0	0	0	735	3290	147	17	-1	
3	1	73	1	0	0	735	3290	147	17	-1	
4	1	73	1	1	0	735	3290	147	17	-1	
5	1	73	1	1	1	735	3290	147	17	95	 
2	1	74	0	0	0	738	3247	194	34	-1	
3	1	74	1	0	0	738	3247	194	34	-1	
4	1	74	1	1	0	738	3247	194	15	-1	
5	1	74	1	1	1	738	3247	31	12	95	How
5	1	74	1	1	2	773	3247	4	12	93	I
5	1	74	1	1	3	781	3247	52	12	93	Ditched
5	1	74	1	1	4	836	3247	14	12	96	My
5	1	74	1	1	5	850	3247	54	15	95	Phone
5	1	74	1	1	6	907	3247	25	12	95	and
4	1	74	1	2	0	738	3266	125	15	-1	
5	1	74	1	2	1	738	3266	59	12	90	Unbroke
5	1	74	1	2	2	801	3266	21	15	96	My
5	1	74	1	2	3	826	3266	37	12	93	Brain
2	1	75	0	0	0	1139	3161	1	75	-1	
3	1	75	1	0	0	1139	3161	1	75	-1	
4	1	75	1	1	0	1139	3161	1	75	-1	
5	1	75	1	1	1	1139	3161	1	75	95	 
2	1	76	0	0	0	911	3293	24	10	-1	
3	1	76	1	0	0	911	3293	24	10	-1	
4	1	76	1	1	0	911	3293	24	10	-1	
5	1	76	1	1	1	911	3293	24	10	95	 
2	1	77	0	0	0	967	3096	212	217	-1	
3	1	77	1	0	0	967	3096	212	217	-1	
4	1	77	1	1	0	967	3096	212	217	-1	
5	1	77	1	1	1	967	3096	212	217	95	 
2	1	78	0	0	0	36	3353	1139	1	-1	
3	1	78	1	0	0	36	3353	1139	1	-1	
4	1	78	1	1	0	36	3353	1139	1	-1	
5	1	78	1	1	1	36	3353	1139	1	95	 
2	1	79	0	0	0	36	3356	1139	1	-1	
3	1	79	1	0	0	36	3356	1139	1	-1	
4	1	79	1	1	0	36	3356	1139	1	-1	
5	1	79	1	1	1	36	3356	1139	1	95	 
2	1	80	0	0	0	37	3370	64	11	-1	
3	1	80	1	0	0	37	3370	64	11	-1	
4	1	80	1	1	0	37	3370	64	11	-1	
5	1	80	1	1	1	37	3370	64	11	93	Features
2	1	81	0	0	0	257	3395	244	231	-1	
3	1	81	1	0	0	257	3395	244	231	-1	
4	1	81	1	1	0	257	3395	244	231	-1	
5	1	81	1	1	1	257	3395	244	231	95	 
2	1	82	0	0	0	286	3805	7	40	-1	
3	1	82	1	0	0	286	3805	7	40	-1	
4	1	82	1	1	0	286	3805	7	40	-1	
5	1	82	1	1	1	286	3805	7	40	77	|
2	1	83	0	0	0	294	3446	390	404	-1	
3	1	83	1	0	0	294	3446	390	404	-1	
4	1	83	1	1	0	294	3446	390	404	-1	
5	1	83	1	1	1	294	3446	390	404	95	 
2	1	84	0	0	0	736	3728	40	15	-1	
3	1	84	1	0	0	736	3728	40	15	-1	
4	1	84	1	1	0	736	3728	40	15	-1	
5	1	84	1	1	1	736	3728	40	15	95	 
2	1	85	0	0	0	143	3884	457	26	-1	
3	1	85	1	0	0	143	3884	457	26	-1	
4	1	85	1	1	0	143	3884	457	26	-1	
5	1	85	1	1	1	143	3884	44	21	96	The
5	1	85	1	1	2	193	3884	99	26	96	Whitney
5	1	85	1	1	3	298	3884	98	21	96	Biennial:
5	1	85	1	1	4	404	3885	26	20	96	75
5	1	85	1	1	5	437	3884	73	21	96	Artists
5	1	85	1	1	6	518	3884	27	25	96	In,
5	1	85	1	1	7	553	3884	47	21	96	One
2	1	86	0	0	0	734	3395	446	143	-1	
3	1	86	1	0	0	734	3395	446	143	-1	
4	1	86	1	1	0	734	3395	446	143	-1	
5	1	86	1	1	1	734	3395	446	143	95	 
2	1	87	0	0	0	737	3545	428	171	-1	
3	1	87	1	0	0	737	3545	428	95	-1	
4	1	87	1	1	0	738	3545	401	16	-1	
5	1	87	1	1	1	738	3546	14	12	95	In
5	1	87	1	1	2	755	3547	31	11	85	1969,
5	1	87	1	1	3	786	3551	23	9	96	or
5	1	87	1	1	4	811	3547	31	11	96	2019,
5	1	87	1	1	5	843	3546	54	15	96	Sailing
5	1	87	1	1	6	0	0	1219	9348	92	A
5	1	87	1	1	7	972	3545	45	12	92	Dish
5	1	87	1	1	8	1020	3545	32	12	96	That
5	1	87	1	1	9	1055	3545	60	15	96	Captures
5	1	87	1	1	10	1118	3545	21	12	95	the
4	1	87	1	2	0	738	3564	424	15	-1	
5	1	87	1	2	1	738	3565	44	12	96	Round
5	1	87	1	2	2	786	3565	21	12	97	the
5	1	87	1	2	3	810	3565	41	12	96	World
5	1	87	1	2	4	854	3565	40	12	96	Alone
5	1	87	1	2	5	898	3565	11	12	84	Is
5	1	87	1	2	6	972	3564	66	12	94	Greatness
5	1	87	1	2	7	1041	3564	14	12	96	of
5	1	87	1	2	8	1058	3564	44	12	96	British
5	1	87	1	2	9	1106	3564	56	15	90	Cooking
4	1	87	1	3	0	737	3584	421	18	-1	
5	1	87	1	3	1	737	3584	47	15	60	‘Vexing
5	1	87	1	3	2	972	3589	103	10	58	Toad-in-the-hole
5	1	87	1	3	3	1078	3589	80	13	89	incorporates
4	1	87	1	4	0	738	3608	427	13	-1	
5	1	87	1	4	1	738	3608	28	10	96	Last
5	1	87	1	4	2	770	3608	28	13	96	July,
5	1	87	1	4	3	802	3608	14	10	96	50
5	1	87	1	4	4	820	3611	35	10	96	years
5	1	87	1	4	5	859	3608	30	10	95	after
5	1	87	1	4	6	893	3608	20	10	95	the
5	1	87	1	4	7	972	3608	20	10	96	the
5	1	87	1	4	8	996	3608	33	10	92	three
5	1	87	1	4	9	1033	3608	50	10	92	elements
5	1	87	1	4	10	1084	3608	35	10	96	that
5	1	87	1	4	11	1122	3608	43	10	95	turned
4	1	87	1	5	0	738	3627	384	13	-1	
5	1	87	1	5	1	738	3627	26	10	96	first
5	1	87	1	5	2	768	3627	47	13	91	Sunday
5	1	87	1	5	3	819	3627	38	10	91	Times
5	1	87	1	5	4	861	3627	45	10	96	Golden
5	1	87	1	5	5	972	3627	41	10	44	Yotam
5	1	87	1	5	6	1017	3627	66	13	91	Ottolenghi
5	1	87	1	5	7	1086	3627	25	10	92	into
5	1	87	1	5	8	1114	3630	8	7	92	a
3	1	87	2	0	0	738	3646	420	51	-1	
4	1	87	2	1	0	738	3646	398	13	-1	
5	1	87	2	1	1	738	3646	36	10	96	Globe
5	1	87	2	1	2	779	3646	30	10	96	Race,
5	1	87	2	1	3	810	3646	19	12	96	17
5	1	87	2	1	4	833	3646	41	10	96	sailors
5	1	87	2	1	5	878	3646	57	13	78	departed
5	1	87	2	1	6	972	3646	53	13	53	_culinary
5	1	87	2	1	7	1028	3646	73	13	92	Anglophile:
5	1	87	2	1	8	1106	3646	30	10	74	well-
4	1	87	2	2	0	738	3665	420	13	-1	
5	1	87	2	2	1	738	3665	30	10	93	from
5	1	87	2	2	2	772	3665	47	10	93	France.
5	1	87	2	2	3	823	3665	26	10	91	Two
5	1	87	2	2	4	852	3665	81	10	78	madeitback
5	1	87	2	2	5	972	3665	44	10	64	cooked
5	1	87	2	2	6	1020	3666	35	11	87	meat,
5	1	87	2	2	7	1059	3668	8	7	84	a
5	1	87	2	2	8	1070	3665	31	13	84	crisp
5	1	87	2	2	9	1105	3665	53	13	96	pancake
4	1	87	2	3	0	738	3684	350	13	-1	
5	1	87	2	3	1	738	3684	11	10	93	for
5	1	87	2	3	2	750	3684	29	10	95	the
5	1	87	2	3	3	783	3684	38	10	95	finish.
5	1	87	2	3	4	825	3684	30	13	96	Only
5	1	87	2	3	5	859	3684	33	10	88	three
5	1	87	2	3	6	896	3687	20	7	96	are
5	1	87	2	3	7	972	3684	24	10	96	and
5	1	87	2	3	8	999	3684	47	13	96	velvety
5	1	87	2	3	9	1049	3687	39	10	96	gravy.
3	1	87	3	0	0	738	3703	308	13	-1	
4	1	87	3	1	0	738	3703	308	13	-1	
5	1	87	3	1	1	738	3703	23	10	94	still
5	1	87	3	1	2	765	3703	43	13	94	racing.
2	1	88	0	0	0	968	3768	211	144	-1	
3	1	88	1	0	0	968	3768	211	144	-1	
4	1	88	1	1	0	968	3768	211	144	-1	
5	1	88	1	1	1	968	3768	211	144	95	 
2	1	89	0	0	0	121	3915	1048	118	-1	
3	1	89	1	0	0	121	3915	1048	118	-1	
4	1	89	1	1	0	295	3915	865	21	-1	
5	1	89	1	1	1	295	3915	105	21	91	Dissenter
5	1	89	1	1	2	406	3915	43	21	96	Out
5	1	89	1	1	3	738	3920	61	15	91	Mainstay
5	1	89	1	1	4	802	3920	14	12	96	of
5	1	89	1	1	5	819	3920	21	12	96	the
5	1	89	1	1	6	842	3920	50	12	5	Vienna
5	1	89	1	1	7	895	3920	34	12	5	State
5	1	89	1	1	8	972	3919	12	12	14	A
5	1	89	1	1	9	987	3919	30	12	14	New
5	1	89	1	1	10	1020	3919	69	15	46	Champion
5	1	89	1	1	11	1092	3919	15	12	96	of
5	1	89	1	1	12	1109	3919	51	12	92	Offbeat
4	1	89	1	2	0	738	3938	265	16	-1	
5	1	89	1	2	1	738	3939	42	15	95	Opera
5	1	89	1	2	2	783	3939	28	12	96	Dies
5	1	89	1	2	3	815	3942	13	9	96	at
5	1	89	1	2	4	831	3940	20	11	96	101
5	1	89	1	2	5	972	3938	31	12	94	Chie
4	1	89	1	3	0	402	3963	758	15	-1	
5	1	89	1	3	1	402	3974	6	4	10	=
5	1	89	1	3	2	431	3974	2	2	24	te
5	1	89	1	3	3	497	3974	2	2	80	2
5	1	89	1	3	4	603	3974	2	2	0	:
5	1	89	1	3	5	738	3963	34	10	93	Hilde
5	1	89	1	3	6	776	3963	42	12	92	Zadek,
5	1	89	1	3	7	822	3966	7	7	95	a
5	1	89	1	3	8	832	3963	26	10	96	Jew
5	1	89	1	3	9	861	3963	27	10	96	who
5	1	89	1	3	10	891	3963	23	10	90	had
5	1	89	1	3	11	972	3963	25	10	78	Rok
5	1	89	1	3	12	1001	3963	37	10	96	Hwang
5	1	89	1	3	13	1039	3963	67	13	87	channels
5	1	89	1	3	14	1110	3963	32	10	96	what
5	1	89	1	3	15	1145	3963	15	10	94	he
4	1	89	1	4	0	121	3974	1021	21	-1	
5	1	89	1	4	1	121	3974	55	10	95	Curators
5	1	89	1	4	2	180	3977	22	10	96	say
5	1	89	1	4	3	205	3974	20	10	96	the
5	1	89	1	4	4	229	3974	27	13	96	goal
5	1	89	1	4	5	259	3977	25	7	96	was
5	1	89	1	4	6	288	3975	20	9	90	not
5	1	89	1	4	7	312	3975	12	9	90	to
5	1	89	1	4	8	328	3974	43	10	93	choose
5	1	89	1	4	9	375	3974	27	10	96	“hot”
5	1	89	1	4	10	412	3975	40	9	86	artists
5	1	89	1	4	11	456	3974	21	10	96	but
5	1	89	1	4	12	480	3975	12	9	96	to
5	1	89	1	4	13	496	3974	46	10	95	include
5	1	89	1	4	14	545	3974	34	21	96	those
5	1	89	1	4	15	583	3974	39	13	96	facing
5	1	89	1	4	16	738	3982	58	10	0	Fiiuilim
5	1	89	1	4	17	797	3982	32	10	65	asi
5	1	89	1	4	18	833	3982	98	10	0	ieacdlonetime
5	1	89	1	4	19	972	3982	48	10	40	Jearned
5	1	89	1	4	20	1024	3985	14	7	49	as
5	1	89	1	4	21	1042	3985	7	7	49	a
5	1	89	1	4	22	1053	3982	89	13	88	ready-to-wear
4	1	89	1	5	0	165	3993	1004	21	-1	
5	1	89	1	5	1	165	3996	55	10	96	pressures
5	1	89	1	5	2	221	3993	39	10	95	from
5	1	89	1	5	3	264	3994	19	9	96	art
5	1	89	1	5	4	286	3993	40	10	96	school
5	1	89	1	5	5	330	3993	28	10	96	debt
5	1	89	1	5	6	361	3996	16	7	95	and
5	1	89	1	5	7	377	3993	24	10	96	the
5	1	89	1	5	8	402	3993	61	13	94	collapse
5	1	89	1	5	9	467	3993	12	10	96	of
5	1	89	1	5	10	483	3993	34	10	96	small
5	1	89	1	5	11	520	3993	58	13	96	galleries.
5	1	89	1	5	12	738	4001	35	10	0	INdstas
5	1	89	1	5	13	777	4001	38	10	0	ead
5	1	89	1	5	14	819	4001	45	13	0	atari
5	1	89	1	5	15	868	4001	21	10	33	her
5	1	89	1	5	16	972	4001	71	13	0	aceligaart
5	1	89	1	5	17	1047	4001	39	10	43	Calis
5	1	89	1	5	18	1090	4001	24	10	46	tata
5	1	89	1	5	19	1118	4001	51	13	0	kaneety
4	1	89	1	6	0	307	4020	861	13	-1	
5	1	89	1	6	1	307	4024	6	5	7	rt
5	1	89	1	6	2	738	4020	85	13	95	performance,
5	1	89	1	6	3	826	4020	35	10	95	made
5	1	89	1	6	4	865	4020	21	10	96	her
5	1	89	1	6	5	890	4020	35	10	96	debut
5	1	89	1	6	6	972	4020	49	10	92	tailored
5	1	89	1	6	7	1025	4020	23	10	96	and
5	1	89	1	6	8	1052	4020	68	13	94	expressive
5	1	89	1	6	9	1124	4020	44	10	96	clothes
2	1	90	0	0	0	323	4016	107	19	-1	
3	1	90	1	0	0	323	4016	107	19	-1	
4	1	90	1	1	0	323	4016	107	19	-1	
5	1	90	1	1	1	323	4016	107	19	95	 
2	1	91	0	0	0	738	4039	195	32	-1	
3	1	91	1	0	0	738	4039	195	32	-1	
4	1	91	1	1	0	738	4039	195	13	-1	
5	1	91	1	1	1	738	4039	12	10	96	in
5	1	91	1	1	2	753	4039	37	10	91	Vienna
5	1	91	1	1	3	791	4039	22	10	91	in
5	1	91	1	1	4	818	4039	28	10	89	1947.
5	1	91	1	1	5	851	4039	51	12	96	Instead,
5	1	91	1	1	6	905	4039	28	13	95	they
4	1	91	1	2	0	738	4058	69	13	-1	
5	1	91	1	2	1	738	4058	69	13	96	applauded.
2	1	92	0	0	0	972	4039	124	12	-1	
3	1	92	1	0	0	972	4039	124	12	-1	
4	1	92	1	1	0	972	4039	124	12	-1	
5	1	92	1	1	1	972	4039	18	10	91	for
5	1	92	1	1	2	994	4039	18	10	91	his
5	1	92	1	1	3	1016	4039	40	12	93	brand,
5	1	92	1	1	4	1061	4039	35	10	92	Rokh.
2	1	93	0	0	0	976	4055	113	25	-1	
3	1	93	1	0	0	976	4055	113	25	-1	
4	1	93	1	1	0	976	4055	113	25	-1	
5	1	93	1	1	1	976	4055	113	25	95	 
2	1	94	0	0	0	734	4081	106	19	-1	
3	1	94	1	0	0	734	4081	106	19	-1	
4	1	94	1	1	0	734	4081	106	19	-1	
5	1	94	1	1	1	734	4081	106	19	95	 
2	1	95	0	0	0	562	4148	83	15	-1	
3	1	95	1	0	0	562	4148	83	15	-1	
4	1	95	1	1	0	562	4148	83	15	-1	
5	1	95	1	1	1	562	4148	83	15	95	 
2	1	96	0	0	0	36	4459	1139	1	-1	
3	1	96	1	0	0	36	4459	1139	1	-1	
4	1	96	1	1	0	36	4459	1139	1	-1	
5	1	96	1	1	1	36	4459	1139	1	95	 
2	1	97	0	0	0	36	4462	1139	1	-1	
3	1	97	1	0	0	36	4462	1139	1	-1	
4	1	97	1	1	0	36	4462	1139	1	-1	
5	1	97	1	1	1	36	4462	1139	1	95	 
2	1	98	0	0	0	737	4505	175	31	-1	
3	1	98	1	0	0	737	4505	175	31	-1	
4	1	98	1	1	0	738	4505	174	14	-1	
5	1	98	1	1	1	738	4505	30	12	96	New
5	1	98	1	1	2	771	4505	47	12	96	Ultima
5	1	98	1	1	3	820	4505	40	12	95	Thule
5	1	98	1	1	4	863	4505	49	14	96	Photos,
4	1	98	1	2	0	737	4524	108	12	-1	
5	1	98	1	2	1	737	4524	41	12	76	Taken
5	1	98	1	2	2	781	4525	13	11	88	in
5	1	98	1	2	3	798	4529	8	7	88	a
5	1	98	1	2	4	809	4524	36	12	96	Flash
2	1	99	0	0	0	737	4549	214	70	-1	
3	1	99	1	0	0	737	4549	214	70	-1	
4	1	99	1	1	0	737	4549	206	13	-1	
5	1	99	1	1	1	737	4549	25	10	73	‘The
5	1	99	1	1	2	765	4549	46	13	96	images
5	1	99	1	1	3	814	4552	31	7	96	were
5	1	99	1	1	4	849	4549	56	10	96	recorded
5	1	99	1	1	5	909	4549	34	10	96	while
4	1	99	1	2	0	737	4568	212	13	-1	
5	1	99	1	2	1	737	4568	20	10	96	the
5	1	99	1	2	2	761	4568	29	10	96	New
5	1	99	1	2	3	794	4568	57	10	96	Horizons
5	1	99	1	2	4	855	4568	65	13	95	spacecraft
5	1	99	1	2	5	924	4571	25	7	68	was
4	1	99	1	3	0	738	4587	213	13	-1	
5	1	99	1	3	1	738	4587	47	13	96	moving
5	1	99	1	3	2	789	4588	12	9	92	at
5	1	99	1	3	3	804	4590	33	7	96	more
5	1	99	1	3	4	840	4587	29	10	96	than
5	1	99	1	3	5	873	4587	40	12	93	32,000
5	1	99	1	3	6	917	4587	34	10	95	miles
4	1	99	1	4	0	737	4606	56	13	-1	
5	1	99	1	4	1	737	4609	22	10	89	per
5	1	99	1	4	2	762	4606	31	10	94	hour.
2	1	100	0	0	0	405	4505	283	213	-1	
3	1	100	1	0	0	405	4505	283	213	-1	
4	1	100	1	1	0	408	4505	273	94	-1	
5	1	100	1	1	1	408	4505	120	94	40	0
5	1	100	1	1	2	556	4507	125	91	0	OE
4	1	100	1	2	0	405	4623	283	95	-1	
5	1	100	1	2	1	405	4623	125	95	40	OE
5	1	100	1	2	2	549	4624	139	94	72	DE
2	1	101	0	0	0	387	4744	283	15	-1	
3	1	101	1	0	0	387	4744	283	15	-1	
4	1	101	1	1	0	387	4744	283	15	-1	
5	1	101	1	1	1	387	4744	60	15	77	‘Split-Sex
5	1	101	1	1	2	450	4744	56	12	96	Animals
5	1	101	1	1	3	509	4744	25	12	96	Are
5	1	101	1	1	4	537	4744	25	12	96	Not
5	1	101	1	1	5	565	4749	14	7	96	as
5	1	101	1	1	6	582	4744	32	12	96	Rare
5	1	101	1	1	7	617	4749	14	7	95	as
5	1	101	1	1	8	634	4744	36	12	85	You'd
2	1	102	0	0	0	734	4628	98	17	-1	
3	1	102	1	0	0	734	4628	98	17	-1	
4	1	102	1	1	0	734	4628	98	17	-1	
5	1	102	1	1	1	734	4628	98	17	95	 
2	1	103	0	0	0	737	4676	193	57	-1	
3	1	103	1	0	0	737	4676	193	57	-1	
4	1	103	1	1	0	737	4676	158	15	-1	
5	1	103	1	1	1	737	4676	12	12	29	A
5	1	103	1	1	2	752	4676	40	12	29	Guide
5	1	103	1	1	3	796	4679	12	9	96	to
5	1	103	1	1	4	812	4676	36	15	96	Sleep
5	1	103	1	1	5	851	4676	44	15	96	Apnea
4	1	103	1	2	0	738	4701	192	13	-1	
5	1	103	1	2	1	738	4701	41	10	96	Snoring
5	1	103	1	2	2	779	4704	19	10	95	at
5	1	103	1	2	3	798	4701	45	13	96	night,
5	1	103	1	2	4	847	4701	29	10	92	tired
5	1	103	1	2	5	880	4701	15	10	96	all
5	1	103	1	2	6	899	4701	31	13	92	day?
